locus_tag,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Name
SL1344_0704,1,-0.19621,1.0,0.760947,d3,SL1344_0704
SL1344_0468,1,-0.19498,1.0,0.760947,d3,acrB
SL1344_4515,1,-0.17052,1.0,0.760947,d3,creB
SL1344_4402,3,-0.42949,1.0,1.0,d3,ytgA
SL1344_3725,1,-0.18861,1.0,0.760947,d3,marT
SL1344_2079,1,-0.18159,1.0,0.760947,d3,wzx
SL1344_4012,1,-0.1878,1.0,0.760947,d3,sbp
SL1344_4194,2,-0.31098,1.0,0.94367,d3,siiB
SL1344_3197,1,-0.17141,1.0,0.760947,d3,ygjT
SL1344_P2_0092,3,-0.61008,1.0,1.0,d3,pilO
SL1344_1176,1,-1.3324,1.0,0.760947,d3,icdA
SL1344_3096,1,-0.16973,1.0,0.760947,d3,SL1344_3096
SL1344_3174,2,-0.41949,1.0,0.94367,d3,glnE
SL1344_3656,1,-0.16817,1.0,0.760947,d3,sadA
SL1344_0599,1,-0.16573,1.0,0.760947,d3,SL1344_0599
SL1344_0776,1,-0.15623,1.0,0.760947,d3,slrP
SL1344_3798,1,-0.16629,1.0,0.760947,d3,yidA
SL1344_2384,2,-0.12971,1.0,0.76774,d3,xapB
SL1344_3717,1,-0.14854,1.0,0.760947,d3,SL1344_3717
SL1344_3958,1,-0.15608,1.0,0.760947,d3,SL1344_3958
SL1344_2433,1,-0.14597,1.0,0.760947,d3,eutS
SL1344_0838,1,-0.14425,1.0,0.760947,d3,yliJ
SL1344_3283,1,-0.13959,1.0,0.760947,d3,yrbD
SL1344_3061,3,-0.21663,1.0,0.924835,d3,SL1344_3061
SL1344_1565,1,-0.12036,1.0,0.760947,d3,SL1344_1565
SL1344_3444,1,-0.134,1.0,0.760947,d3,cysG
SL1344_3570,1,-0.13505,1.0,0.760947,d3,SL1344_3570
SL1344_3920,1,-0.13406,1.0,0.760947,d3,SL1344_3920
SL1344_0419,1,-0.11806,1.0,0.760947,d3,thiI
SL1344_P2_0010,3,-0.2784,1.0,1.0,d3,yafB
SL1344_0521,1,-0.12457,1.0,0.760947,d3,allD
SL1344_3098,1,-0.11831,1.0,0.760947,d3,SL1344_3098
SL1344_3363,1,-0.11294,1.0,0.760947,d3,acrE
SL1344_2774,1,-0.11209,1.0,0.760947,d3,ygaF
SL1344_4434,2,-0.050782,1.0,0.727576,d3,SL1344_4434
SL1344_4270,1,-0.11708,1.0,0.760947,d3,yjeK
SL1344_4490,1,-0.11251,1.0,0.760947,d3,yjjU
SL1344_3726,1,-0.11297,1.0,0.760947,d3,slsA
SL1344_P2_0049,1,-0.10421,1.0,0.760947,d3,nikB
SL1344_0506,1,-0.072912,1.0,0.760947,d3,ybbB
SL1344_3222,1,-0.1022,1.0,0.760947,d3,garL
SL1344_3845,1,-0.10475,1.0,0.760947,d3,yieM
SL1344_4137,1,-0.10331,1.0,0.760947,d3,SL1344_4137
SL1344_4151,2,-0.38242,1.0,0.94367,d3,SL1344_4151
SL1344_1621,1,-0.069532,1.0,0.760947,d3,pspF
SL1344_4139,1,-0.077796,1.0,0.760947,d3,SL1344_4139
SL1344_2440,1,-0.089909,1.0,0.760947,d3,yffH
SL1344_3544,2,-0.20953,1.0,0.94367,d3,yhhQ
SL1344_3923,1,-0.090357,1.0,0.760947,d3,yigN
SL1344_P2_0086,5,-0.53569,1.0,1.0,d3,pilU
SL1344_3565,2,0.26949,1.0,1.6e-05,d3,SL1344_3565
SL1344_3751,1,-0.088018,1.0,0.760947,d3,SL1344_3751
SL1344_3263,1,-0.080484,1.0,0.760947,d3,SL1344_3263
SL1344_3626,1,-0.078977,1.0,0.760947,d3,xylA
SL1344_2022,2,0.11754,1.0,1.6e-05,d3,pduK
SL1344_3427,1,-0.078697,1.0,0.760947,d3,SL1344_3427
SL1344_0352,1,-0.07161,1.0,0.760947,d3,mod
SL1344_0035,1,-0.070045,1.0,0.760947,d3,SL1344_0035
SL1344_2218,2,0.0022545,1.0,0.727576,d3,SL1344_2218
SL1344_3987,1,-0.074456,1.0,0.760947,d3,SL1344_3987
SL1344_3165,3,-0.2324,1.0,0.760947,d3,assT
SL1344_1179,1,-0.064497,1.0,0.760947,d3,envF
SL1344_2657,1,-0.063848,1.0,0.760947,d3,smpA
SL1344_P2_0077,1,-0.066279,1.0,0.760947,d3,traG
SL1344_P2_0052,1,-0.063798,1.0,0.760947,d3,trbA
SL1344_0115,4,0.071037,1.0,0.760947,d3,leuO
SL1344_2845,1,-0.060335,1.0,0.760947,d3,avrA
SL1344_2731,2,0.19982,1.0,1.6e-05,d3,SL1344_2731
SL1344_P2_0089,2,-0.26285,1.0,0.94367,d3,pilR
SL1344_2078,3,0.40853,1.0,1.6e-05,d3,wcaK
SL1344_4131,1,-0.050236,1.0,0.760947,d3,SL1344_4131
SL1344_P2_0076,1,-0.041814,1.0,0.760947,d3,traH
SL1344_0554,1,-0.048196,1.0,0.760947,d3,ykgB
SL1344_0563,1,-0.03715,1.0,0.760947,d3,manY
SL1344_3564,2,-0.26624,1.0,0.94367,d3,SL1344_3564
SL1344_0021,1,-0.031705,1.0,0.760947,d3,bcfA
SL1344_0982,1,-0.035293,1.0,0.760947,d3,SL1344_0982
SL1344_4351,1,-0.040466,1.0,0.760947,d3,iolT1
SL1344_3214,2,-0.1483,1.0,0.76774,d3,tdcD
SL1344_3365,1,-0.039189,1.0,0.760947,d3,yhdV
SL1344_0861,1,-0.033989,1.0,0.760947,d3,SL1344_0861
SL1344_2765,1,-0.023964,1.0,0.760947,d3,mig-14
SL1344_0273,1,-0.032352,1.0,0.760947,d3,SL1344_0273
SL1344_3224,1,-0.035854,1.0,0.760947,d3,SL1344_3224
SL1344_2119,1,-0.03026,1.0,0.760947,d3,yegT
SL1344_4000,3,-0.42913,1.0,0.924835,d3,SL1344_4000
SL1344_0952,1,-0.025009,1.0,0.760947,d3,SL1344_0952
SL1344_1351,1,-0.020438,1.0,0.760947,d3,ssaP
SL1344_2537,1,-0.015514,1.0,0.760947,d3,SL1344_2537
SL1344_4198,2,-0.22651,1.0,0.94367,d3,siiF
SL1344_3959,2,-0.022376,1.0,0.76774,d3,SL1344_3959
SL1344_2880,2,-0.017377,1.0,0.76774,d3,SL1344_2880
SL1344_0284,1,-0.015699,1.0,0.760947,d3,vgrS
SL1344_0939,1,-0.011682,1.0,0.760947,d3,dpaL
SL1344_4290,1,-0.016114,1.0,0.760947,d3,yjeF
SL1344_P2_0090,2,-0.1934,1.0,0.94367,d3,pilQ
SL1344_2969,1,-0.0031405,1.0,0.760947,d3,amiC
SL1344_3056,1,-0.0070262,1.0,0.760947,d3,SL1344_3056
SL1344_4199,1,-0.0074762,1.0,0.760947,d3,yjcB
SL1344_2425,2,-0.20606,1.0,0.94367,d3,eutJ
SL1344_0335,1,0.0031608,1.0,0.727576,d3,stbA
SL1344_4079,1,0.0052659,1.0,0.727576,d3,btuB
SL1344_2628,2,-0.13026,1.0,0.76774,d3,aroF
SL1344_3702,1,0.0064502,1.0,0.727576,d3,SL1344_3702
SL1344_4196,3,-0.010133,1.0,0.924835,d3,siiD
SL1344_0265,1,0.0094526,1.0,0.727576,d3,sciF
SL1344_0685,1,0.013314,1.0,0.727576,d3,kdpD
SL1344_3607,3,0.091582,1.0,0.924835,d3,yhjY
SL1344_P2_0056,6,-0.074345,1.0,1.6e-05,d3,traY
SL1344_3229,1,0.013475,1.0,0.727576,d3,SL1344_3229
SL1344_4502,1,0.01399,1.0,0.727576,d3,SL1344_4502
SL1344_3043,1,0.014374,1.0,0.727576,d3,yggB
SL1344_4282,1,0.015045,1.0,0.727576,d3,yjeM
SL1344_2762,1,0.016221,1.0,0.727576,d3,iroN
SL1344_2441,1,0.01719,1.0,0.727576,d3,SL1344_2441
SL1344_4356,1,0.017506,1.0,0.727576,d3,iolE
SL1344_0270,1,0.020237,1.0,0.727576,d3,sciJ
SL1344_2714,1,0.021331,1.0,0.727576,d3,SL1344_2714
SL1344_1346,2,0.080653,1.0,1.6e-05,d3,ssaL
SL1344_4468,5,-0.41228,1.0,1.0,d3,SL1344_4468
SL1344_P2_0081,1,0.022252,1.0,0.727576,d3,shfB
SL1344_3476,1,0.022886,1.0,0.727576,d3,bioH
SL1344_3699,1,0.024406,1.0,0.727576,d3,pyrE
SL1344_3145,1,0.028551,1.0,0.727576,d3,ygiK
SL1344_3142,1,0.033165,1.0,0.727576,d3,ygiR
SL1344_0019,2,-0.11349,1.0,0.76774,d3,SL1344_0019
SL1344_3786,5,-0.39572,1.0,1.0,d3,yhjA
SL1344_4418,2,-0.034954,1.0,0.76774,d3,SL1344_4418
SL1344_0594,1,0.037258,1.0,0.727576,d3,ybdO
SL1344_3612,1,0.043346,1.0,0.727576,d3,yiaE
SL1344_0280,1,0.046063,1.0,0.727576,d3,sciS
SL1344_3591,6,-0.035566,1.0,1.6e-05,d3,yhjV
SL1344_0846,1,0.049823,1.0,0.727576,d3,SL1344_0846
SL1344_3107,1,0.052398,1.0,0.727576,d3,SL1344_3107
SL1344_0544,1,0.055193,1.0,0.727576,d3,SL1344_0544
SL1344_3491,2,0.14287,1.0,1.6e-05,d3,glpG
SL1344_2551,2,-0.073056,1.0,0.76774,d3,SL1344_2551
SL1344_2570,1,0.056692,1.0,0.727576,d3,SL1344_2570
SL1344_0515,2,-0.03861,1.0,0.76774,d3,allP
SL1344_1616,1,0.057053,1.0,0.727576,d3,pspE
SL1344_3812,3,-0.16778,1.0,1.6e-05,d3,SL1344_3812
SL1344_2111,1,0.061377,1.0,0.727576,d3,SL1344_2111
SL1344_3962,7,0.10764,1.0,0.929127,d3,ompL
SL1344_0098,1,0.064299,1.0,0.727576,d3,polB
SL1344_4155,1,0.06514,1.0,0.727576,d3,SL1344_4155
SL1344_1526,1,0.068548,1.0,0.727576,d3,srfC
SL1344_0162,1,0.068766,1.0,0.727576,d3,kdgT
SL1344_1012,1,0.071139,1.0,0.727576,d3,sxy
SL1344_3001,1,0.071264,1.0,0.727576,d3,yohL
SL1344_1594,1,0.072723,1.0,0.727576,d3,ynaI
SL1344_2251,1,0.073212,1.0,0.727576,d3,glpQ
SL1344_3445,2,-0.11026,1.0,0.94367,d3,bigA
SL1344_3515,1,0.0732,1.0,0.727576,d3,SL1344_3515
SL1344_1960,1,0.076416,1.0,0.727576,d3,SL1344_1960
SL1344_2088,1,0.07662,1.0,0.727576,d3,wcaE
SL1344_3213,3,0.12835,1.0,0.924835,d3,tdcE
SL1344_0502,1,0.077576,1.0,0.727576,d3,SL1344_0502
SL1344_2935,2,0.0019389,1.0,0.76774,d3,SL1344_2935
SL1344_0512,1,0.079113,1.0,0.727576,d3,garRa
SL1344_0836,1,0.082898,1.0,0.727576,d3,SL1344_0836
SL1344_1794,1,0.084714,1.0,0.727576,d3,SL1344_1794
SL1344_2742,1,0.084406,1.0,0.727576,d3,SL1344_2742
SL1344_3128,3,-0.26155,1.0,0.924835,d3,SL1344_3128
SL1344_4454,1,0.087754,1.0,0.727576,d3,symE
SL1344_3116,1,0.08983,1.0,0.727576,d3,SL1344_3116
SL1344_1349,1,0.091638,1.0,0.727576,d3,ssaN
SL1344_3727A,1,0.090973,1.0,0.727576,d3,mgtR
SL1344_1067,1,0.092906,1.0,0.727576,d3,SL1344_1067
SL1344_2702,1,0.09269,1.0,0.727576,d3,SL1344_2702
SL1344_2164,1,0.094253,1.0,0.727576,d3,yeiA
SL1344_2259,1,0.095763,1.0,0.727576,d3,yfaV
SL1344_1342,1,0.098456,1.0,0.727576,d3,ssaI
SL1344_2599,1,0.098702,1.0,0.727576,d3,SL1344_2599
SL1344_P2_0091,5,-0.061026,1.0,1.6e-05,d3,pilP
SL1344_4500,3,-0.11102,1.0,1.6e-05,d3,stjC
SL1344_2772,1,0.10439,1.0,0.727576,d3,SL1344_2772
SL1344_3972,2,-0.094122,1.0,0.94367,d3,yihX
SL1344_1725,1,0.10965,1.0,0.727576,d3,ymgE
SL1344_3741,1,0.10805,1.0,0.727576,d3,nepI
SL1344_2256,1,0.11197,1.0,0.727576,d3,sseL
SL1344_4363,1,0.11251,1.0,0.727576,d3,iolG2
SL1344_4424,3,-0.10249,1.0,1.6e-05,d3,SL1344_4424
SL1344_4341,1,0.11312,1.0,0.727576,d3,msrA
SL1344_3216,1,0.11334,1.0,0.727576,d3,tdcB
SL1344_0160,2,0.25482,1.0,1.6e-05,d3,SL1344_0160
SL1344_0058,1,0.11481,1.0,0.727576,d3,SL1344_0058
SL1344_0336,1,0.11608,1.0,0.727576,d3,SL1344_0336
SL1344_0557,2,-0.0285,1.0,0.76774,d3,ybdG
SL1344_4425,1,0.1187,1.0,0.727576,d3,SL1344_4425
SL1344_3963,3,0.23686,1.0,0.760947,d3,yihO
SL1344_1079,1,0.12104,1.0,0.727576,d3,csgD
SL1344_0648,1,0.12296,1.0,0.727576,d3,hscC
SL1344_3057,2,0.27973,1.0,1.6e-05,d3,SL1344_3057
SL1344_0632,1,0.12646,1.0,0.727576,d3,cobD
SL1344_3144,1,0.13026,1.0,0.727576,d3,SL1344_3144
SL1344_3230,1,0.12924,1.0,0.727576,d3,SL1344_3230
SL1344_2536,1,0.13272,1.0,0.727576,d3,SL1344_2536
SL1344_2127,4,-0.20262,1.0,1.0,d3,stcC
SL1344_2348,1,0.1358,1.0,0.727576,d3,mnmC
SL1344_2973,1,0.13414,1.0,0.727576,d3,ptr
SL1344_4148,1,0.1357,1.0,0.727576,d3,SL1344_4148
SL1344_4230,3,0.26537,1.0,1.6e-05,d3,yjdB
SL1344_1344,1,0.14494,1.0,0.727576,d3,SL1344_1344
SL1344_0341,2,0.23039,1.0,1.6e-05,d3,SL1344_0341
SL1344_4501,1,0.14392,1.0,0.727576,d3,SL1344_4501
SL1344_2741,1,0.14653,1.0,0.727576,d3,SL1344_2741
SL1344_0020,1,0.14585,1.0,0.727576,d3,SL1344_0020
SL1344_3087,1,0.14598,1.0,0.727576,d3,mltC
SL1344_2756,1,0.14742,1.0,0.727576,d3,fljB
SL1344_2152,1,0.14833,1.0,0.727576,d3,SL1344_2152
SL1344_4055,2,0.076907,1.0,0.76774,d3,metF
SL1344_1256,1,0.15723,1.0,0.727576,d3,ydjM
SL1344_2691,1,0.15398,1.0,0.727576,d3,SL1344_2691
SL1344_3655,2,0.054522,1.0,0.76774,d3,SL1344_3655
SL1344_3745,1,0.15193,1.0,0.727576,d3,SL1344_3745
SL1344_1812,1,0.15799,1.0,0.727576,d3,exoX
SL1344_4132,1,0.15552,1.0,0.727576,d3,SL1344_4132
SL1344_2675,1,0.16164,1.0,0.727576,d3,SL1344_2675
SL1344_1846,1,0.16354,1.0,0.727576,d3,SL1344_1846
SL1344_2950,1,0.16319,1.0,0.727576,d3,sdaC
SL1344_2250,1,0.16402,1.0,0.727576,d3,SL1344_2250
SL1344_0708,1,0.16654,1.0,0.727576,d3,SL1344_0708
SL1344_2192,1,0.16983,1.0,0.727576,d3,rtn
SL1344_2966,3,-0.16779,1.0,0.760947,d3,SL1344_2966
SL1344_0166,1,0.16864,1.0,0.727576,d3,speD
SL1344_4195,2,0.014475,1.0,0.76774,d3,siiC
SL1344_4307,3,-0.19539,1.0,1.0,d3,yjfL
SL1344_0834,2,0.25303,1.0,1.6e-05,d3,SL1344_0834
SL1344_4520,2,0.10884,1.0,0.727576,d3,sthB
SL1344_2710,1,0.18076,1.0,0.727576,d3,SL1344_2710
SL1344_2076,3,-0.16121,1.0,1.6e-05,d3,wcaM
SL1344_0274,1,0.17786,1.0,0.727576,d3,sciK1
SL1344_1600,3,0.055107,1.0,0.924835,d3,SL1344_1600
SL1344_3092,3,0.11053,1.0,0.924835,d3,SL1344_3092
SL1344_4357,2,0.42535,1.0,1.6e-05,d3,iolG1
SL1344_2043,4,0.089617,1.0,1.6e-05,d3,sopA
SL1344_2661,1,0.19392,1.0,0.727576,d3,bapA
SL1344_3250,1,0.19265,1.0,0.727576,d3,SL1344_3250
SL1344_0496,2,0.04008,1.0,0.76774,d3,ybbM
SL1344_0054,2,0.096089,1.0,0.76774,d3,citA2
SL1344_2165,1,0.19883,1.0,0.727576,d3,mglC
SL1344_P2_0079,4,-0.24369,1.0,0.967026,d3,traE
SL1344_1588,1,0.19885,1.0,0.727576,d3,SL1344_1588
SL1344_0014,2,0.085075,1.0,0.76774,d3,SL1344_0014
SL1344_3914,1,0.19752,1.0,0.727576,d3,rhtB
SL1344_2763,5,0.097891,1.0,1.6e-05,d3,pipB2
SL1344_2738,2,0.27772,1.0,1.6e-05,d3,SL1344_2738
SL1344_2496,1,0.20714,1.0,0.727576,d3,SL1344_2496
SL1344_2105,1,0.20605,1.0,0.727576,d3,yegO
SL1344_4193,2,0.0579,1.0,0.76774,d3,siiA
SL1344_4390,1,0.20632,1.0,0.727576,d3,pyrI
SL1344_1359,1,0.20968,1.0,0.727576,d3,cfa
SL1344_1619,1,0.20839,1.0,0.727576,d3,pspB
SL1344_1325,2,-0.024607,1.0,0.94367,d3,ssrB
SL1344_4521,4,-0.18136,1.0,0.967026,d3,sthA
SL1344_2995,1,0.21291,1.0,0.727576,d3,kduD
SL1344_3584,1,0.21667,1.0,0.727576,d3,bcsA
SL1344_2114,1,0.22331,1.0,0.727576,d3,srcA
SL1344_3106,1,0.22676,1.0,0.727576,d3,SL1344_3106
SL1344_0790,1,0.2288,1.0,0.727576,d3,ybhQ
SL1344_1457,2,0.22644,1.0,1.6e-05,d3,SL1344_1457
SL1344_1048,1,0.23032,1.0,0.727576,d3,SL1344_1048
SL1344_2363,2,0.314,1.0,1.6e-05,d3,pgtE
SL1344_0209,1,0.2288,1.0,0.727576,d3,dgt
SL1344_3010,1,0.22736,1.0,0.727576,d3,SL1344_3010
SL1344_4146,2,0.019898,1.0,0.76774,d3,SL1344_4146
SL1344_1316,2,0.016279,1.0,0.76774,d3,orf408
SL1344_2311,1,0.23797,1.0,0.727576,d3,SL1344_2311
SL1344_4097,2,0.099819,1.0,0.76774,d3,SL1344_4097
SL1344_1075,1,0.23857,1.0,0.727576,d3,ycdZ
SL1344_0577,1,0.24319,1.0,0.727576,d3,fepE
SL1344_1265,1,0.24127,1.0,0.727576,d3,SL1344_1265
SL1344_3897,2,0.18322,1.0,1.6e-05,d3,SL1344_3897
SL1344_3658,1,0.23831,1.0,0.727576,d3,lctR
SL1344_4140,2,0.061113,1.0,0.76774,d3,gtrBb
SL1344_0362,1,0.23823,1.0,0.727576,d3,prpR
SL1344_2727,2,0.17978,1.0,1.6e-05,d3,SL1344_2727
SL1344_1778,1,0.24656,1.0,0.727576,d3,SL1344_1778
SL1344_1049,1,0.24857,1.0,0.727576,d3,SL1344_1049
SL1344_1609,1,0.24582,1.0,0.727576,d3,mppA
SL1344_4149,1,0.24193,1.0,0.727576,d3,SL1344_4149
SL1344_3085,1,0.24439,1.0,0.727576,d3,mutY
SL1344_0043,4,0.18677,1.0,1.6e-05,d3,SL1344_0043
SL1344_3673,4,0.0068939,1.0,1.6e-05,d3,yibD
SL1344_1597,1,0.25117,1.0,0.727576,d3,SL1344_1597
SL1344_1864,3,0.17341,1.0,1.6e-05,d3,araH
SL1344_0667,2,0.68956,1.0,1.6e-05,d3,nagE
SL1344_2850,1,0.25333,1.0,0.727576,d3,orgA
SL1344_1754,1,0.25663,1.0,0.727576,d3,yeaB
SL1344_0267,1,0.25494,1.0,0.727576,d3,sciH
SL1344_2955,2,0.27378,1.0,1.6e-05,d3,fucP
SL1344_1169,1,0.25997,1.0,0.727576,d3,phoP
SL1344_1099,1,0.25791,1.0,0.727576,d3,dinI
SL1344_2087,3,0.080443,1.0,1.6e-05,d3,wcaF
SL1344_3150,1,0.26231,1.0,0.727576,d3,ygiW
SL1344_2115,1,0.26406,1.0,0.727576,d3,SL1344_2115
SL1344_4433,1,0.26016,1.0,0.727576,d3,SL1344_4433
SL1344_1139,1,0.27043,1.0,0.727576,d3,ycfH
SL1344_2712,1,0.26476,1.0,0.727576,d3,SL1344_2712
SL1344_3099,2,0.36128,1.0,1.6e-05,d3,SL1344_3099
SL1344_3750,3,-0.063555,1.0,0.924835,d3,SL1344_3750
SL1344_3000,2,0.10883,1.0,0.76774,d3,SL1344_3000
SL1344_2886,2,0.34021,1.0,1.6e-05,d3,pphB
SL1344_3748,6,-0.12135,1.0,1.6e-05,d3,SL1344_3748
SL1344_3759,1,0.27134,1.0,0.553846,d3,SL1344_3759
SL1344_1354,1,0.27818,1.0,0.553846,d3,ssaS
SL1344_3657,1,0.277,1.0,0.553846,d3,lctP
SL1344_1502,1,0.28116,1.0,0.553846,d3,yddG
SL1344_0784,5,0.54796,1.0,1.6e-05,d3,ybhM
SL1344_1477,1,0.28103,1.0,0.553846,d3,SL1344_1477
SL1344_0490,2,0.19309,1.0,1.6e-05,d3,SL1344_0490
SL1344_2209,2,0.058821,1.0,0.76774,d3,SL1344_2209
SL1344_2014,2,0.36016,1.0,1.6e-05,d3,pduA
SL1344_1519,2,0.28661,1.0,1.6e-05,d3,yncC
SL1344_4249,1,0.28016,1.0,0.553846,d3,SL1344_4249
SL1344_4056,2,0.078746,1.0,0.76774,d3,katG
SL1344_2698,5,0.01852,1.0,1.0,d3,SL1344_2698
SL1344_0150,1,0.28331,1.0,0.553846,d3,aroP
SL1344_3624,1,0.28882,1.0,0.553846,d3,yiaB
SL1344_0379,2,0.11816,1.0,0.76774,d3,psiF
SL1344_4141,4,-0.066856,1.0,0.967026,d3,gtrAb
SL1344_3228,1,0.28767,1.0,0.553846,d3,SL1344_3228
SL1344_0286A,1,0.29482,1.0,0.553846,d3,SL1344_0286A
SL1344_2869,4,0.21841,1.0,1.6e-05,d3,spaP
SL1344_3546,2,0.15186,1.0,0.76774,d3,yhhS
SL1344_2283,1,0.29577,1.0,0.553846,d3,SL1344_2283
SL1344_3704,1,0.2959,1.0,0.553846,d3,SL1344_3704
SL1344_1560,2,0.29099,1.0,1.6e-05,d3,SL1344_1560
SL1344_0622,1,0.29873,1.0,0.553846,d3,ybeF
SL1344_2873,1,0.29607,1.0,0.553846,d3,invC
SL1344_1930,1,0.30455,1.0,0.553846,d3,SL1344_1930
SL1344_4429,2,0.15989,1.0,0.76774,d3,yeeN
SL1344_2383,1,0.30082,1.0,0.553846,d3,SL1344_2383
SL1344_0015,1,0.2958,1.0,0.553846,d3,SL1344_0015
SL1344_2124,1,0.30643,1.0,0.553846,d3,thiM
SL1344_0703,1,0.3032,1.0,0.553846,d3,SL1344_0703
SL1344_2827,2,0.23352,1.0,1.6e-05,d3,hycG
SL1344_1355,1,0.30599,1.0,0.553846,d3,ssaT
SL1344_3634,3,0.054899,1.0,1.6e-05,d3,yiaL
SL1344_1713,2,0.23508,1.0,1.6e-05,d3,SL1344_1713
SL1344_2312,1,0.30647,1.0,0.553846,d3,SL1344_2312
SL1344_2057,1,0.30694,1.0,0.553846,d3,udg
SL1344_3447,3,0.53364,1.0,1.6e-05,d3,yhfL
SL1344_1203,1,0.31195,1.0,0.553846,d3,SL1344_1203
SL1344_0965,2,0.16063,1.0,0.76774,d3,gtgA
SL1344_2128,1,0.32839,1.0,0.553846,d3,stcB
SL1344_1520,1,0.32711,1.0,0.553846,d3,yncB
SL1344_0032,1,0.31477,1.0,0.553846,d3,SL1344_0032
SL1344_0195,1,0.32009,1.0,0.553846,d3,fhuB
SL1344_4248,1,0.31757,1.0,0.553846,d3,SL1344_4248
SL1344_1331,1,0.33,1.0,0.553846,d3,sseA
SL1344_0649,1,0.32734,1.0,0.553846,d3,SL1344_0649
SL1344_0333,1,0.33112,1.0,0.553846,d3,stbC
SL1344_2185,1,0.33638,1.0,0.553846,d3,STM2208
SL1344_4096,2,0.11924,1.0,0.76774,d3,sseK1
SL1344_1077,1,0.33681,1.0,0.553846,d3,csgF
SL1344_4404,1,0.33405,1.0,0.553846,d3,yjgN
SL1344_0299,2,0.11766,1.0,0.76774,d3,ybeJ
SL1344_0737,1,0.34418,1.0,0.553846,d3,aroG
SL1344_4217,1,0.33429,1.0,0.553846,d3,nrfE
SL1344_2769,1,0.34089,1.0,0.553846,d3,tctD
SL1344_3730,5,-0.10284,1.0,1.0,d3,yicL
SL1344_3746,4,-0.12048,1.0,1.0,d3,SL1344_3746
SL1344_2871,2,0.23116,1.0,1.6e-05,d3,invJ
SL1344_3815,1,0.34266,1.0,1.6e-05,d3,yidZ
SL1344_3729,5,0.09081,1.0,1.6e-05,d3,mgtC
SL1344_4136,1,0.3443,1.0,1.6e-05,d3,SL1344_4136
SL1344_1548,1,0.35329,1.0,1.6e-05,d3,SL1344_1548
SL1344_3262,1,0.34724,1.0,1.6e-05,d3,argG
SL1344_3143,1,0.35108,1.0,1.6e-05,d3,SL1344_3143
SL1344_4135,1,0.35119,1.0,1.6e-05,d3,SL1344_4135
SL1344_0575,1,0.36014,1.0,1.6e-05,d3,ybdZ
SL1344_1076,1,0.36434,1.0,1.6e-05,d3,csgG
SL1344_4478,1,0.35794,1.0,1.6e-05,d3,yjjQ
SL1344_1289,1,0.36453,1.0,1.6e-05,d3,ydiP
SL1344_3126,1,0.36686,1.0,1.6e-05,d3,SL1344_3126
SL1344_3722,3,0.19449,1.0,1.6e-05,d3,rmbA
SL1344_4355,4,0.22507,1.0,0.760947,d3,SL1344_4355
SL1344_2327,2,0.21135,1.0,0.727576,d3,SL1344_2327
SL1344_4493,1,0.36854,1.0,1.6e-05,d3,yjjI
SL1344_4052,6,-0.12969,1.0,1.0,d3,SL1344_4052
SL1344_3091,2,0.3526,1.0,1.6e-05,d3,SL1344_3091
SL1344_0606,1,0.37493,1.0,1.6e-05,d3,citT
SL1344_1795,1,0.38092,1.0,1.6e-05,d3,SL1344_1795
SL1344_2630,1,0.37957,1.0,1.6e-05,d3,yfiN
SL1344_0988,1,0.38264,1.0,1.6e-05,d3,SL1344_0988
SL1344_3635,2,0.13807,1.0,0.76774,d3,SL1344_3635
SL1344_0036,1,0.38119,1.0,1.6e-05,d3,SL1344_0036
SL1344_2779,1,0.3833,1.0,1.6e-05,d3,ygaU
SL1344_3747,2,0.47348,1.0,1.6e-05,d3,SL1344_3747
SL1344_3473,1,0.3843,1.0,1.6e-05,d3,feoB
SL1344_0170,2,0.56138,1.0,1.6e-05,d3,gcd
SL1344_4308,2,0.29924,1.0,1.6e-05,d3,yjfM
SL1344_0995,2,0.39452,1.0,1.6e-05,d3,gtgE
SL1344_1307,1,0.405,1.0,1.6e-05,d3,sufS
SL1344_3728,3,0.095915,1.0,0.924835,d3,mgtB
SL1344_2942,1,0.40214,1.0,1.6e-05,d3,ygcY
SL1344_4242,4,0.29303,1.0,1.6e-05,d3,SL1344_4242
SL1344_0705,1,0.40459,1.0,1.6e-05,d3,SL1344_0705
SL1344_1928,1,0.40998,1.0,1.6e-05,d3,sseK3
SL1344_0278,3,0.19963,1.0,0.760947,d3,sciQ
SL1344_1460,1,0.40922,1.0,1.6e-05,d3,hypA
SL1344_2089,1,0.40893,1.0,1.6e-05,d3,wcaD
SL1344_3988,3,0.12918,1.0,0.760947,d3,yiiG
SL1344_2058,1,0.41215,1.0,1.6e-05,d3,gnd
SL1344_2701,1,0.40706,1.0,1.6e-05,d3,SL1344_2701
SL1344_2546,2,0.15924,1.0,0.76774,d3,gogB
SL1344_0862,1,0.4162,1.0,1.6e-05,d3,SL1344_0862
SL1344_1929,4,0.22116,1.0,1.6e-05,d3,SL1344_1929
SL1344_2870,1,0.42394,1.0,1.6e-05,d3,spaO
SL1344_3660,1,0.41729,1.0,1.6e-05,d3,yibK
SL1344_2875,6,-0.0083678,1.0,0.887295,d3,invA
SL1344_0368,3,0.01486,1.0,0.924835,d3,yaiU
SL1344_4455,1,0.4255,1.0,1.6e-05,d3,hsdS
SL1344_2576,1,0.42751,1.0,1.6e-05,d3,SL1344_2576
